Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
116,26,s,1,117,0,1,,False,,False,,False,,
121,26,s,1,122,0,1,,False,,False,,False,,
146,26,s,1,147,0,1,,False,,False,,False,,
204,26,s,1,204,1,1,,False,,False,,False,,
305,26,s,1,304,2,1,,False,,False,,False,,
310,26,s,1,309,2,1,,False,,False,,False,,
152,27,s,1,153,0,1,,False,,False,,False,,
156,27,s,1,157,0,1,,False,,False,,False,,
232,27,s,1,232,1,1,,False,,False,,False,,
253,27,s,1,253,1,1,,False,,False,,False,,
269,27,s,1,268,2,1,,False,,False,,False,,
285,27,s,1,284,2,1,,False,,False,,False,,
286,27,s,1,285,2,1,,False,,False,,False,,
15,28,s,1,16,0,1,,False,,False,,False,,
71,28,s,1,72,0,1,,False,,False,,False,,
73,28,s,1,74,0,1,,False,,False,,False,,
89,28,s,1,90,0,1,,False,,False,,False,,
115,28,s,1,116,0,1,,False,,False,,False,,
175,28,s,1,176,0,1,,False,,False,,False,,
195,28,s,1,195,1,1,,False,,False,,False,,
12,29,s,1,13,0,1,,False,,False,,False,,
52,29,s,1,53,0,1,,False,,False,,False,,
57,29,s,1,58,0,1,,False,,False,,False,,
91,29,s,1,92,0,1,,False,,False,,False,,
234,29,s,1,234,1,1,,False,,False,,False,,
298,29,s,1,297,2,1,,False,,False,,False,,
333,29,s,1,332,2,1,,False,,False,,False,,
7,30,s,1,8,0,1,,False,,False,,False,,
42,30,s,1,43,0,1,,False,,False,,False,,
75,30,s,1,76,0,1,,False,,False,,False,,
123,30,s,1,124,0,1,,False,,False,,False,,
216,30,s,1,216,1,1,,False,,False,,False,,
242,30,s,1,242,1,1,,False,,False,,False,,
243,30,s,1,243,1,1,,False,,False,,False,,
81,31,s,1,82,0,1,,False,,False,,False,,
83,31,s,1,84,0,1,,False,,False,,False,,
86,31,s,1,87,0,1,,False,,False,,False,,
198,31,s,1,198,1,1,,False,,False,,False,,
213,31,s,1,213,1,1,,False,,False,,False,,
225,31,s,1,225,1,1,,False,,False,,False,,
273,31,s,1,272,2,1,,False,,False,,False,,
26,32,s,1,27,0,1,,False,,False,,False,,
65,32,s,1,66,0,1,,False,,False,,False,,
158,32,s,1,159,0,1,,False,,False,,False,,
191,32,s,1,191,1,1,,False,,False,,False,,
248,32,s,1,248,1,1,,False,,False,,False,,
324,32,s,1,323,2,1,,False,,False,,False,,
326,32,s,1,325,2,1,,False,,False,,False,,
19,33,s,1,20,0,1,,False,,False,,False,,
34,33,s,1,35,0,1,,False,,False,,False,,
202,33,s,1,202,1,1,,False,,False,,False,,
208,33,s,1,208,1,1,,False,,False,,False,,
229,33,s,1,229,1,1,,False,,False,,False,,
235,33,s,1,235,1,1,,False,,False,,False,,
313,33,s,1,312,2,1,,False,,False,,False,,
3,34,s,1,4,0,1,,False,,False,,False,,
109,34,s,1,110,0,1,,False,,False,,False,,
141,34,s,1,142,0,1,,False,,False,,False,,
144,34,s,1,145,0,1,,False,,False,,False,,
181,34,s,1,182,0,1,,False,,False,,False,,
187,34,s,1,187,1,1,,False,,False,,False,,
238,34,s,1,238,1,1,,False,,False,,False,,
76,35,s,1,77,0,1,,False,,False,,False,,
101,35,s,1,102,0,1,,False,,False,,False,,
114,35,s,1,115,0,1,,False,,False,,False,,
139,35,s,1,140,0,1,,False,,False,,False,,
157,35,s,1,158,0,1,,False,,False,,False,,
184,35,s,1,184,1,1,,False,,False,,False,,
274,35,s,1,273,2,1,,False,,False,,False,,
90,36,s,1,91,0,1,,False,,False,,False,,
108,36,s,1,109,0,1,,False,,False,,False,,
182,36,s,1,183,0,1,,False,,False,,False,,
207,36,s,1,207,1,1,,False,,False,,False,,
244,36,s,1,244,1,1,,False,,False,,False,,
280,36,s,1,279,2,1,,False,,False,,False,,
332,36,s,1,331,2,1,,False,,False,,False,,
39,37,n,1,40,0,False,,1,,False,,False,,
85,37,n,1,86,0,False,,1,,False,,False,,
87,37,n,1,88,0,False,,1,,False,,False,,
165,37,n,1,166,0,False,,1,,False,,False,,
177,37,n,1,178,0,False,,1,,False,,False,,
197,37,n,1,197,1,False,,1,,False,,False,,
226,37,n,1,226,1,False,,1,,False,,False,,
55,38,n,1,56,0,False,,1,,False,,False,,
56,38,n,1,57,0,False,,1,,False,,False,,
117,38,n,1,118,0,False,,1,,False,,False,,
250,38,n,1,250,1,False,,1,,False,,False,,
278,38,n,1,277,2,False,,1,,False,,False,,
288,38,n,1,287,2,False,,1,,False,,False,,
292,38,n,1,291,2,False,,1,,False,,False,,
43,39,n,1,44,0,False,,1,,False,,False,,
113,39,n,1,114,0,False,,1,,False,,False,,
169,39,n,1,170,0,False,,1,,False,,False,,
266,39,n,1,265,2,False,,1,,False,,False,,
299,39,n,1,298,2,False,,1,,False,,False,,
315,39,n,1,314,2,False,,1,,False,,False,,
319,39,n,1,318,2,False,,1,,False,,False,,
2,40,n,1,3,0,False,,1,,False,,False,,
33,40,n,1,34,0,False,,1,,False,,False,,
37,40,n,1,38,0,False,,1,,False,,False,,
148,40,n,1,149,0,False,,1,,False,,False,,
166,40,n,1,167,0,False,,1,,False,,False,,
259,40,s,False,258,2,False,,False,,1,,False,,
283,40,n,1,282,2,False,,1,,False,,False,,
30,41,n,1,31,0,False,,1,,False,,False,,
104,41,n,1,105,0,False,,1,,False,,False,,
118,41,n,1,119,0,False,,1,,False,,False,,
173,41,n,1,174,0,False,,1,,False,,False,,
289,41,n,1,288,2,False,,1,,False,,False,,
317,41,n,1,316,2,False,,1,,False,,False,,
322,41,n,1,321,2,False,,1,,False,,False,,
5,42,n,1,6,0,False,,1,,False,,False,,
103,42,n,1,104,0,False,,1,,False,,False,,
160,42,n,1,161,0,False,,1,,False,,False,,
179,42,n,1,180,0,False,,1,,False,,False,,
183,42,s,False,183,1,False,,False,,1,,False,,
210,42,n,1,210,1,False,,1,,False,,False,,
251,42,n,1,251,1,False,,1,,False,,False,,
25,43,n,1,26,0,False,,1,,False,,False,,
105,43,n,1,106,0,False,,1,,False,,False,,
129,43,n,1,130,0,False,,1,,False,,False,,
194,43,n,1,194,1,False,,1,,False,,False,,
261,43,n,1,260,2,False,,1,,False,,False,,
263,43,n,1,262,2,False,,1,,False,,False,,
314,43,n,1,313,2,False,,1,,False,,False,,
27,44,n,1,28,0,False,,1,,False,,False,,
136,44,n,1,137,0,False,,1,,False,,False,,
200,44,n,1,200,1,False,,1,,False,,False,,
231,44,n,1,231,1,False,,1,,False,,False,,
256,44,n,1,256,1,False,,1,,False,,False,,
306,44,n,1,305,2,False,,1,,False,,False,,
323,44,n,1,322,2,False,,1,,False,,False,,
180,45,n,1,181,0,False,,1,,False,,False,,
190,45,n,1,190,1,False,,1,,False,,False,,
209,45,n,1,209,1,False,,1,,False,,False,,
221,45,n,1,221,1,False,,1,,False,,False,,
265,45,n,1,264,2,False,,1,,False,,False,,
329,45,n,1,328,2,False,,1,,False,,False,,
334,45,n,1,333,2,False,,1,,False,,False,,
40,46,n,1,41,0,False,,1,,False,,False,,
135,46,n,1,136,0,False,,1,,False,,False,,
143,46,n,1,144,0,False,,1,,False,,False,,
211,46,n,1,211,1,False,,1,,False,,False,,
239,46,n,1,239,1,False,,1,,False,,False,,
272,46,n,1,271,2,False,,1,,False,,False,,
279,46,n,1,278,2,False,,1,,False,,False,,
23,47,n,1,24,0,False,,1,,False,,False,,
79,47,n,1,80,0,False,,1,,False,,False,,
150,47,n,1,151,0,False,,1,,False,,False,,
153,47,n,1,154,0,False,,1,,False,,False,,
237,47,n,1,237,1,False,,1,,False,,False,,
312,47,n,1,311,2,False,,1,,False,,False,,
327,47,n,1,326,2,False,,1,,False,,False,,
4,48,n,1,5,0,False,,1,,False,,False,,
64,48,n,1,65,0,False,,1,,False,,False,,
99,48,n,1,100,0,False,,1,,False,,False,,
138,48,n,1,139,0,False,,1,,False,,False,,
186,48,n,1,186,1,False,,1,,False,,False,,
201,48,n,1,201,1,False,,1,,False,,False,,
228,48,n,1,228,1,False,,1,,False,,False,,
