Ensayo, Estimulo, Comparacion, Respuesta, Eleccion, Correcto, OpcionPredicha, Aciertos, Errores, RTime1, RTime2, SignallPosition, Hits, ContadorH, Rechazos, ContadorR, Falsas alarmas, ContadorF, Omisiones, ContadorM, 
70,165,6 AN-BN,right,BN,NA,1,46,0,2.13566994667,0.135382890701,None,NA,46,NA,46,NA,0,NA,0
71,118,4 BS-AN,right,BS,1,1,47,0,2.11851096153,0.11833691597,Right,1,47,1,47,0,0,0,0
72,80,2 AS-BN,right,AS,1,1,48,0,3.63850903511,1.63764595985,Right,1,48,1,48,0,0,0,0
73,148,5 AS-BS,right,AS,NA,1,48,0,2.13530111313,0.135087013245,Both,NA,48,NA,48,NA,0,NA,0
74,30,1 AS-AN,right,AS,1,1,49,0,2.13533782959,0.134432077408,Right,1,49,1,49,0,0,0,0
75,21,1 AS-AN,right,AN,0,0,49,1,2.11860609055,0.118334054947,Left,0,49,0,49,1,1,1,1
76,10,1 AS-AN,right,AS,1,1,50,1,2.13606309891,0.134821176529,Right,1,50,1,50,0,1,0,1
77,151,5 AS-BS,right,BS,NA,0,50,1,2.13540005684,0.134227991104,Both,NA,50,NA,50,NA,1,NA,1
78,22,1 AS-AN,right,AS,1,1,51,1,2.13530898094,0.134420871735,Right,1,51,1,51,0,1,0,1
79,76,2 AS-BN,left,BN,0,0,51,2,2.13523197174,0.13400387764,Right,0,51,0,51,1,2,1,2
80,41,3 BS-BN,left,BS,1,1,52,2,2.53482794762,0.533734083176,Left,1,52,1,52,0,2,0,2
81,17,1 AS-AN,left,AS,1,1,53,2,3.1380751133,1.13782596588,Left,1,53,1,53,0,2,0,2
82,184,6 AN-BN,right,AN,NA,0,53,2,2.11860895157,0.118476867676,None,NA,53,NA,53,NA,2,NA,2
83,20,1 AS-AN,right,AS,1,1,54,2,2.11904406548,0.118728876114,Right,1,54,1,54,0,2,0,2
84,108,4 BS-AN,right,BS,1,1,55,2,2.13536787033,0.13521194458,Right,1,55,1,55,0,2,0,2
85,94,2 AS-BN,right,AS,1,1,56,2,2.1186299324,0.118343830109,Right,1,56,1,56,0,2,0,2
86,169,6 AN-BN,right,BN,NA,1,56,2,2.13523101807,0.134297132492,None,NA,56,NA,56,NA,2,NA,2
87,141,5 AS-BS,left,AS,NA,1,56,2,2.11896681786,0.118752002716,Both,NA,56,NA,56,NA,2,NA,2
88,63,3 BS-BN,left,BS,1,1,57,2,2.1332089901,0.13209605217,Left,1,57,1,57,0,2,0,2
89,25,1 AS-AN,left,AS,1,1,58,2,2.11859798431,0.118292093277,Left,1,58,1,58,0,2,0,2
90,154,5 AS-BS,left,BS,NA,1,58,2,2.135597229,0.135259151459,Both,NA,58,NA,58,NA,2,NA,2
91,49,3 BS-BN,left,BS,1,1,59,2,2.13575196266,0.134680986404,Left,1,59,1,59,0,2,0,2
92,72,2 AS-BN,right,AS,1,1,60,2,2.13276815414,0.131578922272,Right,1,60,1,60,0,2,0,2
93,149,5 AS-BS,right,BS,NA,0,60,2,2.11870098114,0.118376970291,Both,NA,60,NA,60,NA,2,NA,2
94,186,6 AN-BN,left,BN,NA,1,60,2,2.13520121574,0.134276151657,None,NA,60,NA,60,NA,2,NA,2
95,104,4 BS-AN,right,BS,1,1,61,2,2.11918592453,0.118590116501,Right,1,61,1,61,0,2,0,2
96,189,6 AN-BN,left,AN,NA,0,61,2,2.13535809517,0.134764909744,None,NA,61,NA,61,NA,2,NA,2
97,105,4 BS-AN,left,BS,1,1,62,2,2.11864495277,0.118427991867,Left,1,62,1,62,0,2,0,2
98,86,2 AS-BN,right,AS,1,1,63,2,2.13188791275,0.130815029144,Right,1,63,1,63,0,2,0,2
99,50,3 BS-BN,right,BS,1,1,64,2,2.11910390854,0.118906021118,Right,1,64,1,64,0,2,0,2
100,52,3 BS-BN,right,BS,1,1,65,2,2.13238096237,0.131152868271,Right,1,65,1,65,0,2,0,2
101,11,1 AS-AN,left,AS,1,1,66,2,2.13571500778,0.135541915894,Left,1,66,1,66,0,2,0,2
102,133,5 AS-BS,left,AS,NA,1,66,2,2.11864900589,0.118407011032,Both,NA,66,NA,66,NA,2,NA,2
103,3,1 AS-AN,left,AS,1,1,67,2,2.13579511642,0.13467001915,Left,1,67,1,67,0,2,0,2
104,172,6 AN-BN,left,BN,NA,1,67,2,2.11868810654,0.118452072144,None,NA,67,NA,67,NA,2,NA,2
105,36,3 BS-BN,right,BS,1,1,68,2,2.13103508949,0.129922866821,Right,1,68,1,68,0,2,0,2
106,111,4 BS-AN,left,BS,1,1,69,2,2.1361720562,0.135979890823,Left,1,69,1,69,0,2,0,2
107,59,3 BS-BN,left,BS,1,1,70,2,2.92032909393,0.920099973679,Left,1,70,1,70,0,2,0,2
108,16,1 AS-AN,right,AS,1,1,71,2,2.11853289604,0.118345975876,Right,1,71,1,71,0,2,0,2
109,135,5 AS-BS,right,BS,NA,0,71,2,2.1352891922,0.134307146072,Both,NA,71,NA,71,NA,2,NA,2
110,188,6 AN-BN,right,AN,NA,0,71,2,2.1357960701,0.13466501236,None,NA,71,NA,71,NA,2,NA,2
111,39,3 BS-BN,left,BS,1,1,72,2,2.13157486916,0.13047504425,Left,1,72,1,72,0,2,0,2
112,182,6 AN-BN,left,BN,NA,1,72,2,2.11853289604,0.118379116058,None,NA,72,NA,72,NA,2,NA,2
113,180,6 AN-BN,right,AN,NA,0,72,2,2.13535308838,0.134368896484,None,NA,72,NA,72,NA,2,NA,2
114,77,2 AS-BN,left,AS,1,1,73,2,2.11891698837,0.118757963181,Left,1,73,1,73,0,2,0,2
115,139,5 AS-BS,right,BS,NA,0,73,2,2.13563585281,0.135443925858,Both,NA,73,NA,73,NA,2,NA,2
116,166,6 AN-BN,left,BN,NA,1,73,2,2.11860489845,0.118362188339,None,NA,73,NA,73,NA,2,NA,2
117,58,3 BS-BN,right,BS,1,1,74,2,2.13532400131,0.134283065796,Right,1,74,1,74,0,2,0,2
118,34,3 BS-BN,right,BS,1,1,75,2,2.11933207512,0.118942975998,Right,1,75,1,75,0,2,0,2
119,142,5 AS-BS,right,AS,NA,1,75,2,2.13523507118,0.134135961533,Both,NA,75,NA,75,NA,2,NA,2
120,109,4 BS-AN,right,AN,0,0,75,3,2.13557195663,0.135246038437,Left,0,75,0,75,1,3,1,3
121,174,6 AN-BN,right,AN,NA,0,75,3,2.11854600906,0.118412971497,None,NA,75,NA,75,NA,3,NA,3
122,181,6 AN-BN,left,AN,NA,0,75,3,2.13217902184,0.130993843079,None,NA,75,NA,75,NA,3,NA,3
123,134,5 AS-BS,right,AS,NA,0,75,3,2.13095116615,0.129737138748,Both,NA,75,NA,75,NA,3,NA,3
124,93,2 AS-BN,left,AS,1,1,76,3,2.11861991882,0.118403911591,Left,1,76,1,76,0,3,0,3
125,84,2 AS-BN,right,AS,1,1,77,3,2.13175702095,0.13065290451,Right,1,77,1,77,0,3,0,3
126,9,1 AS-AN,left,AS,1,1,78,3,2.13376402855,0.132655858994,Left,1,78,1,78,0,3,0,3
127,14,1 AS-AN,right,AS,1,1,79,3,2.11861610413,0.118355035782,Right,1,79,1,79,0,3,0,3
128,102,4 BS-AN,right,BS,1,1,80,3,2.1356959343,0.135478973389,Right,1,80,1,80,0,3,0,3
129,183,6 AN-BN,left,AN,NA,0,80,3,2.11849093437,0.11830496788,None,NA,80,NA,80,NA,3,NA,3
130,112,4 BS-AN,right,BS,1,1,81,3,2.13574099541,0.135446071625,Right,1,81,1,81,0,3,0,3
131,8,1 AS-AN,right,AS,1,1,82,3,2.13489198685,0.133991956711,Right,1,82,1,82,0,3,0,3
132,143,5 AS-BS,left,AS,NA,1,82,3,2.13560914993,0.135416984558,Both,NA,82,NA,82,NA,3,NA,3
133,156,5 AS-BS,right,AS,NA,1,82,3,2.11851596832,0.118218898773,Both,NA,82,NA,82,NA,3,NA,3
134,162,6 AN-BN,left,BN,NA,1,82,3,2.13520312309,0.135055065155,None,NA,82,NA,82,NA,3,NA,3
135,55,3 BS-BN,left,BS,1,1,83,3,2.11859893799,0.118268013,Left,1,83,1,83,0,3,0,3
136,29,1 AS-AN,left,AS,1,1,84,3,2.13567399979,0.135366916656,Left,1,84,1,84,0,3,0,3
137,85,2 AS-BN,left,AS,1,1,85,3,2.11850404739,0.118265867233,Left,1,85,1,85,0,3,0,3
138,170,6 AN-BN,left,BN,NA,1,85,3,2.13558483124,0.135411977768,None,NA,85,NA,85,NA,3,NA,3
139,167,6 AN-BN,right,BN,NA,1,85,3,2.13480496407,0.134510040283,None,NA,85,NA,85,NA,3,NA,3
140,163,6 AN-BN,left,AN,NA,0,85,3,2.13564109802,0.135424137115,None,NA,85,NA,85,NA,3,NA,3
141,127,4 BS-AN,left,BS,1,1,86,3,2.1185131073,0.118214845657,Left,1,86,1,86,0,3,0,3
142,13,1 AS-AN,left,AS,1,1,87,3,2.13560891151,0.135267972946,Left,1,87,1,87,0,3,0,3
143,47,3 BS-BN,left,BS,1,1,88,3,2.13489508629,0.133816957474,Left,1,88,1,88,0,3,0,3
144,75,2 AS-BN,left,AS,1,1,89,3,2.13522386551,0.134356975555,Left,1,89,1,89,0,3,0,3
145,177,6 AN-BN,right,BN,NA,1,89,3,2.13117003441,0.130044937134,None,NA,89,NA,89,NA,3,NA,3
146,176,6 AN-BN,left,BN,NA,1,89,3,2.11859798431,0.118449926376,None,NA,89,NA,89,NA,3,NA,3
147,73,2 AS-BN,left,AS,1,1,90,3,2.13498997688,0.134085178375,Left,1,90,1,90,0,3,0,3
148,161,6 AN-BN,left,AN,NA,0,90,3,2.13557720184,0.135308027267,None,NA,90,NA,90,NA,3,NA,3
149,98,4 BS-AN,right,BS,1,1,91,3,2.1185798645,0.118319988251,Right,1,91,1,91,0,3,0,3
150,126,4 BS-AN,right,BS,1,1,92,3,2.13555502892,0.135380983353,Right,1,92,1,92,0,3,0,3
151,140,5 AS-BS,right,AS,NA,1,92,3,2.11857819557,0.118371009827,Both,NA,92,NA,92,NA,3,NA,3
152,123,4 BS-AN,left,BS,1,1,93,3,2.1352789402,0.134243965149,Left,1,93,1,93,0,3,0,3
153,121,4 BS-AN,left,BS,1,1,94,3,2.11896109581,0.118802070618,Left,1,94,1,94,0,3,0,3
154,62,3 BS-BN,right,BS,1,1,95,3,2.1353700161,0.134285926819,Right,1,95,1,95,0,3,0,3
155,42,3 BS-BN,right,BS,1,1,96,3,2.41936802864,0.419090986252,Right,1,96,1,96,0,3,0,3
156,27,1 AS-AN,left,AS,1,1,97,3,2.73663496971,0.735512018204,Left,1,97,1,97,0,3,0,3
157,122,4 BS-AN,right,BS,1,1,98,3,2.13506007195,0.133985996246,Right,1,98,1,98,0,3,0,3
158,61,3 BS-BN,left,BS,1,1,99,3,2.13536810875,0.134206056595,Left,1,99,1,99,0,3,0,3
159,74,2 AS-BN,right,AS,1,1,100,3,2.11862587929,0.118322849274,Right,1,100,1,100,0,3,0,3
160,136,5 AS-BS,right,AS,NA,1,100,3,2.13365411758,0.132482051849,Both,NA,100,NA,100,NA,3,NA,3
161,124,4 BS-AN,right,BS,1,1,101,3,2.11843395233,0.118119955063,Right,1,101,1,101,0,3,0,3
162,44,3 BS-BN,right,BS,1,1,102,3,2.13291597366,0.131848096848,Right,1,102,1,102,0,3,0,3
163,70,2 AS-BN,right,AS,1,1,103,3,2.13522195816,0.134136915207,Right,1,103,1,103,0,3,0,3
164,40,3 BS-BN,right,BS,1,1,104,3,2.13348293304,0.132891178131,Right,1,104,1,104,0,3,0,3
165,38,3 BS-BN,right,BS,1,1,105,3,2.11838078499,0.11817908287,Right,1,105,1,105,0,3,0,3
166,155,5 AS-BS,right,BS,NA,0,105,3,2.13530898094,0.134294986725,Both,NA,105,NA,105,NA,3,NA,3
167,66,2 AS-BN,left,BN,0,0,105,4,2.11876106262,0.118463993073,Right,0,105,0,105,1,4,1,4
168,138,5 AS-BS,left,BS,NA,0,105,4,2.13526511192,0.134217023849,Both,NA,105,NA,105,NA,4,NA,4
169,92,2 AS-BN,right,AS,1,1,106,4,2.11866903305,0.118400812149,Right,1,106,1,106,0,4,0,4
170,120,4 BS-AN,right,BS,1,1,107,4,2.13569307327,0.135468959808,Right,1,107,1,107,0,4,0,4
171,107,4 BS-AN,left,BS,1,1,108,4,2.11903500557,0.118871927261,Left,1,108,1,108,0,4,0,4
172,7,1 AS-AN,left,AS,1,1,109,4,2.1305668354,0.129409074783,Left,1,109,1,109,0,4,0,4
173,178,6 AN-BN,left,BN,NA,1,109,4,2.11857914925,0.118446111679,None,NA,109,NA,109,NA,4,NA,4
174,45,3 BS-BN,left,BS,1,1,110,4,2.13564109802,0.135291099548,Left,1,110,1,110,0,4,0,4
175,88,2 AS-BN,right,AS,1,1,111,4,2.11892294884,0.118730068207,Right,1,111,1,111,0,4,0,4
176,179,6 AN-BN,right,BN,NA,1,111,4,2.13557910919,0.13544511795,None,NA,111,NA,111,NA,4,NA,4
177,100,4 BS-AN,right,BS,1,1,112,4,2.11865592003,0.118468999863,Right,1,112,1,112,0,4,0,4
178,87,2 AS-BN,left,AS,1,1,113,4,2.13494992256,0.133918046951,Left,1,113,1,113,0,4,0,4
179,43,3 BS-BN,right,BN,0,0,113,5,2.13603591919,0.135831832886,Left,0,113,0,113,1,5,1,5
180,67,2 AS-BN,left,AS,1,1,114,5,2.11856412888,0.118308067322,Left,1,114,1,114,0,5,0,5
181,56,3 BS-BN,right,BS,1,1,115,5,2.131772995,0.130697965622,Right,1,115,1,115,0,5,0,5
182,91,2 AS-BN,left,AS,1,1,116,5,2.13525295258,0.134830951691,Left,1,116,1,116,0,5,0,5
183,117,4 BS-AN,left,BS,1,1,117,5,2.13580107689,0.135505914688,Left,1,117,1,117,0,5,0,5
184,114,4 BS-AN,right,BS,1,1,118,5,2.13543796539,0.134407997131,Right,1,118,1,118,0,5,0,5
185,130,5 AS-BS,right,AS,NA,1,118,5,2.11863303185,0.118446111679,Both,NA,118,NA,118,NA,5,NA,5
