Ensayo, Estimulo, Respuesta, Correcto, Aciertos, Errores, Hits,, Rechazos,, Falsas alarmas,, Omisiones,, 
284,30,s,1,280,5,1,,False,,False,,False,,
307,30,s,1,303,5,1,,False,,False,,False,,
23,31,s,1,24,0,1,,False,,False,,False,,
25,31,s,1,26,0,1,,False,,False,,False,,
58,31,s,1,59,0,1,,False,,False,,False,,
64,31,s,1,65,0,1,,False,,False,,False,,
71,31,s,1,72,0,1,,False,,False,,False,,
88,31,s,1,89,0,1,,False,,False,,False,,
247,31,s,1,244,4,1,,False,,False,,False,,
12,32,s,1,13,0,1,,False,,False,,False,,
111,32,s,1,112,0,1,,False,,False,,False,,
116,32,s,1,117,0,1,,False,,False,,False,,
226,32,s,1,223,4,1,,False,,False,,False,,
248,32,s,1,245,4,1,,False,,False,,False,,
264,32,s,1,260,5,1,,False,,False,,False,,
288,32,s,1,284,5,1,,False,,False,,False,,
32,33,s,1,33,0,1,,False,,False,,False,,
45,33,s,1,46,0,1,,False,,False,,False,,
91,33,s,1,92,0,1,,False,,False,,False,,
114,33,s,1,115,0,1,,False,,False,,False,,
229,33,s,1,226,4,1,,False,,False,,False,,
246,33,s,1,243,4,1,,False,,False,,False,,
328,33,s,1,324,5,1,,False,,False,,False,,
27,34,s,1,28,0,1,,False,,False,,False,,
61,34,s,1,62,0,1,,False,,False,,False,,
93,34,s,1,94,0,1,,False,,False,,False,,
113,34,s,1,114,0,1,,False,,False,,False,,
152,34,s,1,152,1,1,,False,,False,,False,,
177,34,s,1,177,1,1,,False,,False,,False,,
199,34,s,1,198,2,1,,False,,False,,False,,
138,35,s,1,139,0,1,,False,,False,,False,,
202,35,s,1,201,2,1,,False,,False,,False,,
224,35,s,1,221,4,1,,False,,False,,False,,
230,35,s,1,227,4,1,,False,,False,,False,,
240,35,s,1,237,4,1,,False,,False,,False,,
278,35,s,1,274,5,1,,False,,False,,False,,
311,35,s,1,307,5,1,,False,,False,,False,,
92,36,s,1,93,0,1,,False,,False,,False,,
131,36,s,1,132,0,1,,False,,False,,False,,
210,36,n,False,208,3,False,,False,,False,,1,,
227,36,s,1,224,4,1,,False,,False,,False,,
300,36,s,1,296,5,1,,False,,False,,False,,
306,36,s,1,302,5,1,,False,,False,,False,,
322,36,s,1,318,5,1,,False,,False,,False,,
65,37,n,1,66,0,False,,1,,False,,False,,
106,37,n,1,107,0,False,,1,,False,,False,,
117,37,n,1,118,0,False,,1,,False,,False,,
162,37,n,1,162,1,False,,1,,False,,False,,
261,37,n,1,257,5,False,,1,,False,,False,,
267,37,n,1,263,5,False,,1,,False,,False,,
318,37,n,1,314,5,False,,1,,False,,False,,
46,38,n,1,47,0,False,,1,,False,,False,,
81,38,n,1,82,0,False,,1,,False,,False,,
105,38,n,1,106,0,False,,1,,False,,False,,
189,38,n,1,188,2,False,,1,,False,,False,,
192,38,n,1,191,2,False,,1,,False,,False,,
213,38,n,1,211,3,False,,1,,False,,False,,
245,38,n,1,242,4,False,,1,,False,,False,,
59,39,n,1,60,0,False,,1,,False,,False,,
66,39,n,1,67,0,False,,1,,False,,False,,
121,39,n,1,122,0,False,,1,,False,,False,,
139,39,n,1,140,0,False,,1,,False,,False,,
250,39,n,1,247,4,False,,1,,False,,False,,
252,39,n,1,249,4,False,,1,,False,,False,,
280,39,n,1,276,5,False,,1,,False,,False,,
87,40,n,1,88,0,False,,1,,False,,False,,
101,40,n,1,102,0,False,,1,,False,,False,,
129,40,n,1,130,0,False,,1,,False,,False,,
159,40,n,1,159,1,False,,1,,False,,False,,
167,40,n,1,167,1,False,,1,,False,,False,,
301,40,n,1,297,5,False,,1,,False,,False,,
305,40,n,1,301,5,False,,1,,False,,False,,
3,41,n,1,4,0,False,,1,,False,,False,,
82,41,n,1,83,0,False,,1,,False,,False,,
153,41,n,1,153,1,False,,1,,False,,False,,
156,41,n,1,156,1,False,,1,,False,,False,,
175,41,n,1,175,1,False,,1,,False,,False,,
208,41,n,1,207,2,False,,1,,False,,False,,
242,41,n,1,239,4,False,,1,,False,,False,,
2,42,n,1,3,0,False,,1,,False,,False,,
84,42,n,1,85,0,False,,1,,False,,False,,
130,42,n,1,131,0,False,,1,,False,,False,,
172,42,n,1,172,1,False,,1,,False,,False,,
236,42,n,1,233,4,False,,1,,False,,False,,
258,42,s,False,254,5,False,,False,,1,,False,,
260,42,n,1,256,5,False,,1,,False,,False,,
0,43,n,1,1,0,False,,1,,False,,False,,
37,43,n,1,38,0,False,,1,,False,,False,,
141,43,n,1,142,0,False,,1,,False,,False,,
206,43,n,1,205,2,False,,1,,False,,False,,
262,43,n,1,258,5,False,,1,,False,,False,,
274,43,n,1,270,5,False,,1,,False,,False,,
285,43,n,1,281,5,False,,1,,False,,False,,
8,44,n,1,9,0,False,,1,,False,,False,,
43,44,n,1,44,0,False,,1,,False,,False,,
103,44,n,1,104,0,False,,1,,False,,False,,
122,44,n,1,123,0,False,,1,,False,,False,,
188,44,n,1,187,2,False,,1,,False,,False,,
218,44,n,1,216,3,False,,1,,False,,False,,
316,44,n,1,312,5,False,,1,,False,,False,,
10,45,n,1,11,0,False,,1,,False,,False,,
44,45,n,1,45,0,False,,1,,False,,False,,
97,45,n,1,98,0,False,,1,,False,,False,,
209,45,n,1,208,2,False,,1,,False,,False,,
255,45,n,1,252,4,False,,1,,False,,False,,
303,45,n,1,299,5,False,,1,,False,,False,,
313,45,n,1,309,5,False,,1,,False,,False,,
28,46,n,1,29,0,False,,1,,False,,False,,
52,46,n,1,53,0,False,,1,,False,,False,,
127,46,n,1,128,0,False,,1,,False,,False,,
155,46,n,1,155,1,False,,1,,False,,False,,
161,46,n,1,161,1,False,,1,,False,,False,,
194,46,n,1,193,2,False,,1,,False,,False,,
309,46,n,1,305,5,False,,1,,False,,False,,
31,47,n,1,32,0,False,,1,,False,,False,,
54,47,n,1,55,0,False,,1,,False,,False,,
77,47,n,1,78,0,False,,1,,False,,False,,
140,47,n,1,141,0,False,,1,,False,,False,,
176,47,n,1,176,1,False,,1,,False,,False,,
186,47,n,1,185,2,False,,1,,False,,False,,
333,47,n,1,329,5,False,,1,,False,,False,,
67,48,n,1,68,0,False,,1,,False,,False,,
143,48,n,1,144,0,False,,1,,False,,False,,
160,48,n,1,160,1,False,,1,,False,,False,,
185,48,n,1,184,2,False,,1,,False,,False,,
190,48,n,1,189,2,False,,1,,False,,False,,
233,48,n,1,230,4,False,,1,,False,,False,,
310,48,n,1,306,5,False,,1,,False,,False,,
